SID,ItemID,Resp
S577,24990,0
S577,63799,1
S577,63796,0
S577,54916,0
S577,48144,0
S577,51854,1
S577,51844,0
S577,51574,1
S577,51852,0
S577,63831,0
S577,47342,0
S577,56277,0
S577,47340,0
S577,51938,0
S577,51705,1
S577,54908,0
S577,51707,0
S577,46042,0
S577,30079,0
S577,44929,0
S577,50743,0
S577,29937,1
S577,29955,0
S577,30734,1
S577,41642,1
S577,35706,0
S577,42045,0
S577,26821,0
S577,41652,0
S577,33433,1
S577,27811,0
S577,30706,1
S577,58480,0
S578,46471,1
S578,61024,0
S578,46465,1
S578,56279,1
S578,51574,1
S578,51854,1
S578,51948,1
S578,51852,0
S578,55060,1
S578,54922,0
S578,63841,0
S578,61204,1
S578,54205,0
S578,53804,0
S578,53806,1
S578,53810,1
S578,45360,1
S578,49998,1
S578,43741,1
S578,63501,0
S578,46303,0
S578,43747,0
S578,30730,1
S578,58480,0
S578,42045,0
S578,35712,0
S578,33413,0
S578,42463,0
S578,30732,0
S578,33475,0
S578,60361,1
S578,30179,1
S578,26315,0
S578,26313,0
S578,26311,1
S578,32570,1
S578,37925,1
S578,33892,1
S578,33890,1
S578,32424,0
S578,32426,1
S579,42045,0
S579,26815,0
S579,41650,0
S579,42453,0
S579,30708,0
S579,30740,0
S579,33393,0
S579,42457,0
S579,60480,0
S579,22783,0
S579,63352,0
S579,63382,1
S579,63451,0
S579,46042,0
S579,49994,0
S579,63457,0
S579,53898,1
S579,53896,0
S579,53958,0
S579,56400,0
S579,47350,0
S579,47352,1
S579,48158,0
S579,61493,0
S579,51574,0
S579,51948,0
S579,51854,0
S579,51852,0
S579,53974,0
S579,56283,1
S579,63835,0
S579,53892,0
S579,44001,0
S579,44003,0
S579,44005,0
S579,22758,0
S579,24990,1
S579,37925,0
S579,32570,0
S579,20515,0
S579,20513,0
S580,29941,0
S580,29951,0
S580,49998,0
S580,63459,0
S580,29811,0
S580,63340,1
S580,34181,0
S580,32572,0
S580,34104,0
S580,32544,1
S580,32540,0
S580,35939,0
S580,34102,1
S580,63279,0
S580,35560,0
S580,42045,0
S580,30740,0
S580,35710,1
S580,33449,0
S580,30470,1
S580,60369,0
S580,42459,1
S580,60361,1
S580,33467,1
S580,60417,1
S580,61072,0
S580,54087,0
S580,54095,1
S580,54091,0
S580,56253,0
S580,51667,0
S580,51671,0
S580,51679,1
S580,47342,0
S580,46457,0
S580,63788,0
S580,47340,0
S580,52522,1
S580,62613,0
S580,52512,1
S580,52510,0
S581,29981,0
S581,42045,0
S581,60367,0
S581,41993,0
S581,41642,0
S581,42475,0
S581,30706,0
S581,22783,0
S581,33449,1
S581,60359,0
S581,34096,1
S581,34094,0
S581,34092,0
S581,32546,0
S581,35887,0
S581,34052,0
S581,44005,0
S581,44001,0
S581,44003,0
S581,29811,0
S581,46403,0
S581,29951,0
S581,63459,0
S581,44935,0
S581,63449,0
S581,54069,0
S581,61005,0
S581,54073,0
S581,54075,0
S581,51580,0
S581,51854,0
S581,51574,0
S581,51846,0
S581,53974,0
S581,63835,0
S581,53972,0
S581,53892,0
S581,61493,0
S581,47352,0
S581,48158,0
S581,47350,0
S582,58489,0
S582,41646,0
S582,33449,0
S582,42045,0
S582,29983,0
S582,27811,0
S582,33443,0
S582,30706,0
S582,26821,0
S582,33307,0
S582,46299,0
S582,45484,0
S582,30079,1
S582,63451,0
S582,63455,0
S582,43267,0
S582,35885,0
S582,37559,0
S582,42527,0
S582,35923,0
S582,35921,0
S582,35919,0
S582,36343,0
S582,36339,0
S582,36341,0
S582,54848,0
S582,54846,0
S582,61225,0
S582,61521,0
S582,54091,0
S582,61068,0
S582,56317,0
S582,54095,0
S582,53864,1
S582,53862,0
S582,53872,0
S582,53870,0
S582,51705,0
S582,54908,0
S582,51919,0
S582,51911,0
S583,43739,1
S583,44933,1
S583,44931,1
S583,50002,1
S583,44935,1
S583,44310,0
S583,42045,0
S583,29993,1
S583,42475,1
S583,30730,1
S583,42471,0
S583,30289,0
S583,42011,1
S583,58508,0
S583,32018,0
S583,60482,1
S583,33681,1
S583,33683,1
S583,26311,1
S583,26315,1
S583,26313,1
S583,26883,0
S583,26885,1
S583,33896,1
S583,33898,1
S583,54950,1
S583,54946,0
S583,54948,1
S583,54942,1
S583,56285,1
S583,53982,0
S583,53984,1
S583,53980,1
S583,47350,0
S583,47352,1
S583,61493,1
S583,48158,0
S583,48204,0
S583,48200,0
S583,48206,1
S583,60976,1
S584,52582,0
S584,52584,1
S584,47909,1
S584,53958,0
S584,56400,1
S584,61148,0
S584,53178,1
S584,53434,0
S584,53176,1
S584,60553,1
S584,51911,0
S584,54908,1
S584,51938,0
S584,51707,0
S584,47340,0
S584,47342,0
S584,41650,1
S584,33467,1
S584,28089,1
S584,42475,0
S584,41642,1
S584,42045,0
S584,32018,2
S584,22855,0
S584,30740,1
S584,60482,0
S584,26895,0
S584,26893,1
S584,26897,0
S584,26885,1
S584,26883,0
S584,33683,0
S584,33681,0
S584,31978,0
S584,33375,1
S584,63338,1
S584,50743,0
S584,29951,0
S584,63329,0
S584,45244,1
S584,50000,0
S585,29941,0
S585,63455,0
S585,63449,1
S585,63453,1
S585,29951,1
S585,44931,0
S585,33972,0
S585,30730,1
S585,33443,1
S585,42045,0
S585,33391,0
S585,28091,0
S585,42465,1
S585,60403,1
S585,60636,1
S585,30754,0
S585,33902,1
S585,33906,0
S585,33892,1
S585,33890,0
S585,26885,0
S585,26883,0
S585,35933,1
S585,35937,0
S585,35935,1
S585,54846,0
S585,61225,1
S585,61227,0
S585,54848,0
S585,45212,0
S585,47183,1
S585,54693,0
S585,45214,1
S585,51552,0
S585,61011,1
S585,62299,1
S585,54024,0
S585,61541,0
S585,54026,0
S585,61537,0
S585,46074,0
S586,33681,0
S586,33683,0
S586,33906,0
S586,33902,0
S586,26895,0
S586,26897,0
S586,26893,0
S586,37417,0
S586,37419,1
S586,61024,0
S586,46471,0
S586,46465,0
S586,46463,0
S586,51667,0
S586,56253,0
S586,51679,1
S586,51671,0
S586,51854,0
S586,51846,0
S586,51574,0
S586,51850,1
S586,63762,1
S586,63764,0
S586,54522,1
S586,54528,1
S586,29993,1
S586,35706,1
S586,42045,0
S586,30740,1
S586,60365,0
S586,26821,0
S586,41652,0
S586,59161,0
S586,30708,0
S586,27691,0
S586,29951,0
S586,46042,1
S586,46403,0
S586,44929,0
S586,29941,0
S586,29811,1
S587,54089,1
S587,54091,1
S587,61072,1
S587,54095,1
S587,56279,1
S587,46463,1
S587,46465,0
S587,61024,1
S587,53972,1
S587,54534,1
S587,63835,0
S587,53974,1
S587,52676,0
S587,61533,1
S587,52670,1
S587,52668,0
S587,63651,0
S587,44937,1
S587,43754,0
S587,43747,0
S587,63508,0
S587,44931,0
S587,32546,1
S587,35887,0
S587,34052,1
S587,26893,0
S587,26897,0
S587,26895,1
S587,37079,1
S587,37699,1
S587,31976,0
S587,29981,1
S587,42045,0
S587,35712,1
S587,30726,0
S587,28089,0
S587,22875,1
S587,33413,1
S587,30191,0
S587,60367,1
S587,27807,0
S588,29811,1
S588,29957,0
S588,63449,1
S588,44937,0
S588,44935,0
S588,43747,1
S588,29981,0
S588,26815,0
S588,42453,0
S588,42459,1
S588,28089,0
S588,30001,0
S588,30726,0
S588,33441,0
S588,30734,0
S588,27811,0
S588,20513,0
S588,20515,0
S588,20517,0
S588,33902,1
S588,33906,1
S588,32538,0
S588,32536,0
S588,32534,0
S588,37591,1
S588,53896,1
S588,53958,0
S588,56400,1
S588,53898,0
S588,51574,1
S588,51854,1
S588,51844,1
S588,51850,1
S588,52829,1
S588,52823,1
S588,61098,0
S588,52831,1
S588,53872,0
S588,53870,0
S588,53864,1
S588,53862,1
S589,30079,0
S589,30081,1
S589,63329,1
S589,43267,0
S589,49998,0
S589,43754,0
S589,37699,0
S589,37079,1
S589,26315,1
S589,26313,0
S589,26311,0
S589,26639,0
S589,26637,0
S589,33902,0
S589,33906,0
S589,61072,0
S589,54087,0
S589,54091,0
S589,54085,1
S589,53972,0
S589,53974,1
S589,54534,1
S589,53892,0
S589,51574,1
S589,51948,1
S589,51854,1
S589,51852,1
S589,61098,0
S589,52823,0
S589,52831,1
S589,61096,1
S589,26815,1
S589,30730,1
S589,60478,1
S589,27811,0
S589,30706,1
S589,60636,0
S589,42045,0
S589,27805,1
S589,42457,1
S589,23387,1
S590,34086,0
S590,34084,0
S590,34088,0
S590,32424,0
S590,32426,0
S590,32422,0
S590,37591,0
S590,37587,1
S590,37417,0
S590,63449,0
S590,45244,0
S590,63352,0
S590,63338,0
S590,63501,0
S590,63504,0
S590,54846,0
S590,61227,0
S590,54848,1
S590,61225,0
S590,54942,0
S590,63827,1
S590,54946,0
S590,54944,1
S590,51667,0
S590,51679,0
S590,51673,0
S590,56253,0
S590,52676,0
S590,52670,0
S590,61533,0
S590,52668,0
S590,29989,1
S590,35706,0
S590,30005,0
S590,42451,1
S590,42465,0
S590,22839,1
S590,42045,0
S590,27691,1
S590,60403,0
S590,58467,0
S591,42453,1
S591,42045,0
S591,30708,1
S591,41648,0
S591,42459,0
S591,35716,1
S591,60361,1
S591,30758,0
S591,30191,0
S591,22760,0
S591,45457,0
S591,46042,1
S591,63321,1
S591,30081,1
S591,63352,1
S591,44351,0
S591,32570,1
S591,37925,1
S591,35935,0
S591,35933,0
S591,35937,0
S591,26313,0
S591,26315,1
S591,26311,1
S591,37587,0
S591,53908,1
S591,53904,1
S591,53912,0
S591,56517,0
S591,63831,0
S591,46459,1
S591,47340,0
S591,47342,1
S591,62633,1
S591,46999,1
S591,47005,0
S591,47011,0
S591,46463,1
S591,46469,1
S591,56279,1
S591,61024,1
S592,63799,1
S592,54916,0
S592,48144,0
S592,63796,0
S592,51574,1
S592,51844,0
S592,51854,1
S592,51948,0
S592,53806,0
S592,53804,0
S592,53810,1
S592,47340,0
S592,63792,0
S592,63831,0
S592,47342,0
S592,62613,1
S592,33974,1
S592,29981,1
S592,30740,1
S592,28089,0
S592,30708,1
S592,33413,0
S592,30179,1
S592,60361,1
S592,33393,0
S592,30744,0
S592,45466,0
S592,44351,0
S592,63382,1
S592,44933,0
S592,45451,0
S592,63352,1
S592,34096,1
S592,34092,0
S592,34094,0
S592,35891,0
S592,37561,0
S592,30912,1
S592,31213,0
S592,41640,0
S592,41636,0
S593,63382,0
S593,30087,0
S593,44927,0
S593,63441,1
S593,44929,0
S593,44931,0
S593,32570,0
S593,37925,0
S593,33906,0
S593,33902,1
S593,36339,0
S593,36343,1
S593,36341,0
S593,32424,1
S593,32426,1
S593,42457,1
S593,42459,1
S593,42045,1
S593,41646,0
S593,30730,1
S593,42463,0
S593,33449,1
S593,42465,0
S593,30179,0
S593,33441,0
S593,53980,0
S593,56285,1
S593,53988,1
S593,53982,1
S593,61024,0
S593,46471,0
S593,46465,1
S593,46463,0
S593,53434,1
S593,53176,1
S593,53178,0
S593,53150,0
S593,54566,0
S593,54562,0
S593,61499,0
S593,61503,0
S594,35560,1
S594,35556,0
S594,35558,0
S594,37417,0
S594,37419,0
S594,37415,0
S594,34106,0
S594,42591,0
S594,36343,0
S594,30730,0
S594,29981,0
S594,60367,1
S594,41652,1
S594,30710,0
S594,22839,0
S594,30708,1
S594,28089,0
S594,42475,0
S594,60480,0
S594,44927,0
S594,44351,0
S594,50002,0
S594,50488,0
S594,43739,0
S594,44929,0
S594,63799,0
S594,48144,0
S594,54916,0
S594,63796,0
S594,61024,0
S594,46463,0
S594,56279,0
S594,46465,0
S594,51705,0
S594,51707,0
S594,54908,0
S594,51938,0
S594,52518,0
S594,52516,0
S594,62613,1
S594,52510,0
S595,34086,0
S595,34084,1
S595,34088,1
S595,32510,0
S595,33926,1
S595,42731,1
S595,42733,0
S595,42729,0
S595,26637,1
S595,29811,1
S595,63352,0
S595,29939,1
S595,63508,0
S595,44927,1
S595,29955,0
S595,46471,1
S595,61024,1
S595,46465,1
S595,56279,1
S595,51667,1
S595,56253,1
S595,51671,1
S595,51679,1
S595,52512,1
S595,52518,1
S595,52522,1
S595,62613,0
S595,54950,0
S595,63829,1
S595,54946,1
S595,54948,1
S595,41650,1
S595,42471,1
S595,30470,0
S595,42045,1
S595,26407,1
S595,26821,1
S595,22855,1
S595,33475,1
S595,30722,1
S595,30708,2
S596,42045,0
S596,60484,1
S596,30730,0
S596,32066,0
S596,30706,0
S596,30740,0
S596,60636,0
S596,41650,0
S596,27805,1
S596,33467,1
S596,44931,0
S596,63455,0
S596,50002,0
S596,29939,0
S596,63382,1
S596,62974,0
S596,53884,0
S596,61152,1
S596,53890,0
S596,62665,0
S596,52516,1
S596,52518,0
S596,52512,1
S596,52510,0
S596,51667,0
S596,51679,0
S596,51663,0
S596,51669,0
S596,54522,1
S596,63762,0
S596,54526,0
S596,54524,0
S596,37415,0
S596,37419,1
S596,37417,0
S596,22754,1
S596,25070,0
S596,22756,0
S596,31978,0
S596,33375,1
S596,33377,0
S597,45443,1
S597,63352,0
S597,63449,0
S597,63321,1
S597,49994,0
S597,45437,1
S597,61024,0
S597,46471,0
S597,46463,0
S597,56279,0
S597,53808,0
S597,53806,0
S597,53812,0
S597,53810,0
S597,54075,0
S597,54065,0
S597,61007,0
S597,54073,0
S597,51846,0
S597,51852,0
S597,51854,0
S597,51848,0
S597,35917,0
S597,35915,0
S597,32570,0
S597,37925,0
S597,26897,0
S597,26895,1
S597,26893,0
S597,37419,0
S597,37417,1
S597,41642,0
S597,60369,0
S597,26819,0
S597,27793,1
S597,42449,0
S597,27805,0
S597,30005,0
S597,41993,0
S597,58467,0
S597,30185,0
S598,53980,0
S598,53984,0
S598,56285,1
S598,62317,0
S598,61152,0
S598,53890,1
S598,53884,0
S598,62665,0
S598,56253,0
S598,51667,0
S598,51679,0
S598,51671,0
S598,54950,0
S598,54944,0
S598,54942,0
S598,63825,0
S598,41638,0
S598,41636,0
S598,41640,0
S598,35945,0
S598,35941,0
S598,20515,0
S598,20517,0
S598,20513,1
S598,35885,0
S598,63457,0
S598,29951,0
S598,44351,0
S598,63441,0
S598,44931,0
S598,50486,0
S598,41642,0
S598,29983,0
S598,42457,1
S598,42045,0
S598,33475,0
S598,42449,0
S598,60486,1
S598,41652,1
S598,60636,0
S598,30734,0
S599,35933,0
S599,35935,1
S599,35937,0
S599,32426,1
S599,32424,1
S599,32422,0
S599,35909,1
S599,37593,0
S599,42527,0
S599,41650,0
S599,30708,0
S599,30730,0
S599,33413,0
S599,42045,0
S599,60486,1
S599,30706,1
S599,23383,0
S599,42461,0
S599,22783,0
S599,54528,0
S599,54522,0
S599,63762,0
S599,54526,0
S599,54073,1
S599,61007,0
S599,54075,1
S599,61009,0
S599,52522,0
S599,52512,0
S599,52518,0
S599,52510,0
S599,53434,1
S599,53176,0
S599,53174,1
S599,60553,1
S599,43752,1
S599,45451,0
S599,29811,0
S599,44935,0
S599,49998,0
S599,63382,1
S600,26885,1
S600,26883,0
S600,20537,0
S600,20541,0
S600,36341,1
S600,36343,0
S600,36339,0
S600,32536,1
S600,32534,0
S600,42457,1
S600,30730,0
S600,42045,0
S600,60636,0
S600,35712,0
S600,41993,1
S600,42449,1
S600,27805,0
S600,33401,1
S600,22760,1
S600,46471,0
S600,56279,1
S600,61024,0
S600,46463,1
S600,48200,1
S600,48204,0
S600,48206,0
S600,60976,1
S600,51854,1
S600,51948,1
S600,51580,0
S600,51852,0
S600,56301,1
S600,61515,1
S600,54010,0
S600,54012,1
S600,44935,1
S600,44931,1
S600,49988,0
S600,30087,1
S600,46405,0
S600,62974,1
S601,53896,1
S601,61148,0
S601,56400,1
S601,53898,0
S601,48204,1
S601,48206,0
S601,48200,1
S601,60976,1
S601,62317,1
S601,53980,1
S601,53984,0
S601,53982,1
S601,47340,1
S601,47342,1
S601,46457,1
S601,63831,0
S601,58458,0
S601,42045,0
S601,33974,1
S601,41650,1
S601,42477,1
S601,30710,0
S601,42453,1
S601,23383,0
S601,26821,0
S601,33467,1
S601,44937,0
S601,63382,1
S601,45246,1
S601,44351,1
S601,44929,1
S601,43754,1
S601,31974,1
S601,31976,1
S601,32424,1
S601,32426,1
S601,32422,0
S601,35933,1
S601,35937,0
S601,35935,1
S601,37585,0
S602,42045,1
S602,30189,1
S602,60636,0
S602,26819,1
S602,30470,0
S602,26821,0
S602,33475,1
S602,33455,1
S602,42475,0
S602,22783,1
S602,34084,1
S602,34086,1
S602,34088,0
S602,26313,0
S602,26311,0
S602,26315,0
S602,30912,1
S602,31213,0
S602,32540,0
S602,53808,1
S602,53812,0
S602,53806,1
S602,54205,0
S602,54988,1
S602,54950,1
S602,54946,0
S602,54948,0
S602,46074,0
S602,28019,1
S602,46076,1
S602,29403,0
S602,47340,0
S602,46457,1
S602,47342,1
S602,56277,0
S602,50002,1
S602,43745,0
S602,63455,1
S602,43747,0
S602,46401,0
S602,44931,1
S603,42731,1
S603,42729,1
S603,42733,0
S603,26897,0
S603,26895,0
S603,26893,0
S603,33898,1
S603,33894,0
S603,33896,0
S603,63459,1
S603,44921,1
S603,45443,0
S603,43745,0
S603,45437,0
S603,43741,1
S603,27781,0
S603,35712,0
S603,42045,0
S603,26815,0
S603,42463,0
S603,42467,0
S603,30706,1
S603,42451,1
S603,60547,0
S603,30708,0
S603,52676,0
S603,52670,0
S603,52672,0
S603,52668,1
S603,63831,0
S603,46459,0
S603,47340,0
S603,47342,0
S603,59221,0
S603,28107,0
S603,56195,0
S603,35871,0
S603,61024,1
S603,46463,0
S603,56279,0
S603,46469,0
S604,44921,0
S604,46042,0
S604,63444,1
S604,44931,0
S604,44937,0
S604,29943,0
S604,26815,0
S604,42457,0
S604,33974,1
S604,33449,0
S604,41424,0
S604,59153,0
S604,22839,0
S604,27805,1
S604,30722,0
S604,33307,1
S604,52829,0
S604,52831,0
S604,52827,0
S604,52823,0
S604,47352,0
S604,48158,0
S604,47350,0
S604,63841,0
S604,53864,0
S604,53870,0
S604,53872,0
S604,53862,0
S604,53808,0
S604,53806,0
S604,53812,0
S604,53810,1
S604,33898,1
S604,33896,0
S604,33894,0
S604,33375,1
S604,33377,1
S604,31978,0
S604,35941,0
S604,35945,0
S604,33902,0
S605,30730,1
S605,41648,0
S605,33443,0
S605,42011,0
S605,32048,0
S605,33413,0
S605,42045,0
S605,27805,0
S605,30179,0
S605,30738,0
S605,42591,0
S605,34106,0
S605,26311,0
S605,26315,1
S605,26313,0
S605,20537,0
S605,20541,0
S605,33892,0
S605,33890,0
S605,50573,0
S605,44935,0
S605,45244,0
S605,63459,1
S605,63329,0
S605,45451,0
S605,61024,0
S605,46471,0
S605,56279,0
S605,46463,0
S605,47183,0
S605,54693,0
S605,45212,0
S605,45214,0
S605,47007,0
S605,62635,1
S605,46999,0
S605,47003,0
S605,54562,0
S605,54566,0
S605,61499,0
S605,61503,0
S606,41640,1
S606,41636,0
S606,41638,0
S606,20513,0
S606,20515,0
S606,20517,0
S606,32570,0
S606,37925,1
S606,35945,1
S606,56253,0
S606,51667,0
S606,51673,0
S606,51671,0
S606,63792,0
S606,46459,0
S606,47340,0
S606,47342,0
S606,53908,1
S606,53906,0
S606,56517,0
S606,53904,0
S606,54085,0
S606,61072,0
S606,54091,0
S606,61068,0
S606,45246,0
S606,29957,0
S606,63451,1
S606,58101,0
S606,63352,0
S606,44931,0
S606,42045,0
S606,41642,1
S606,42467,0
S606,41650,0
S606,30189,0
S606,30706,1
S606,60369,1
S606,23387,0
S606,58467,1
S606,60417,1
S607,36343,0
S607,36339,1
S607,36341,1
S607,26893,0
S607,26895,1
S607,26897,0
S607,33890,0
S607,33892,1
S607,33896,0
S607,35871,1
S607,28107,1
S607,35875,0
S607,56195,1
S607,54010,1
S607,54014,0
S607,54584,0
S607,54012,0
S607,46471,1
S607,56279,1
S607,61024,1
S607,46465,1
S607,54430,1
S607,54424,0
S607,54422,1
S607,54428,0
S607,46299,1
S607,45484,1
S607,44929,1
S607,29939,1
S607,63504,0
S607,63321,1
S607,30470,1
S607,29983,1
S607,42475,0
S607,42045,0
S607,30005,0
S607,33449,1
S607,30700,1
S607,60484,1
S607,28091,0
S607,28089,1
S608,37079,1
S608,37699,0
S608,34052,0
S608,32546,0
S608,35887,1
S608,20517,1
S608,20513,0
S608,20515,0
S608,22756,0
S608,60553,0
S608,53432,0
S608,53180,1
S608,53150,0
S608,53898,0
S608,53958,1
S608,53896,0
S608,56400,1
S608,61541,1
S608,56305,0
S608,61537,0
S608,61223,0
S608,52522,0
S608,52510,1
S608,52518,0
S608,52512,0
S608,30079,1
S608,29941,1
S608,62974,0
S608,45459,0
S608,63457,1
S608,50002,0
S608,42045,0
S608,41642,1
S608,29981,0
S608,28089,0
S608,42457,1
S608,60369,1
S608,27811,0
S608,60405,0
S608,32018,0
S608,22783,1
S609,34181,0
S609,32572,0
S609,34104,0
S609,20519,1
S609,20523,0
S609,35917,0
S609,35915,0
S609,35945,0
S609,35941,0
S609,62974,1
S609,43745,1
S609,50002,0
S609,45244,1
S609,46042,1
S609,63455,1
S609,28089,1
S609,58467,1
S609,33393,0
S609,29983,1
S609,42045,0
S609,30730,0
S609,30740,1
S609,42461,1
S609,60482,1
S609,30744,0
S609,63799,1
S609,54916,0
S609,48144,0
S609,63796,0
S609,53806,1
S609,53808,1
S609,54205,0
S609,53812,0
S609,53176,1
S609,53150,1
S609,53178,1
S609,53180,1
S609,61223,0
S609,56305,0
S609,61541,1
S609,54024,1
S610,37415,1
S610,37417,0
S610,37419,1
S610,32540,0
S610,32544,0
S610,35917,0
S610,35915,0
S610,35919,1
S610,35923,0
S610,42045,0
S610,29993,0
S610,23383,0
S610,41646,0
S610,60369,1
S610,42451,0
S610,41993,0
S610,30722,0
S610,30750,0
S610,22803,0
S610,43752,0
S610,29939,0
S610,30081,0
S610,49998,0
S610,44925,0
S610,44351,0
S610,46463,0
S610,61024,0
S610,56279,0
S610,46471,0
S610,53806,0
S610,53810,1
S610,53808,0
S610,53812,0
S610,53862,0
S610,53872,0
S610,53864,0
S610,53870,0
S610,52823,1
S610,61096,1
S610,52829,0
S610,52817,0
S611,33449,1
S611,30730,0
S611,33974,1
S611,26293,0
S611,28091,1
S611,42045,0
S611,22855,0
S611,41652,1
S611,60361,1
S611,22783,1
S611,26897,0
S611,26895,1
S611,26893,1
S611,37415,0
S611,37419,1
S611,37417,1
S611,42729,0
S611,42731,0
S611,42733,0
S611,48204,0
S611,48206,0
S611,48200,0
S611,60976,0
S611,52584,1
S611,52582,0
S611,47909,0
S611,51667,0
S611,51663,0
S611,51671,1
S611,51679,0
S611,61024,0
S611,46463,1
S611,56279,0
S611,46465,1
S611,53890,1
S611,62974,0
S611,44931,0
S611,43745,0
S611,63453,0
S611,63451,1
S611,45451,0
S612,63352,0
S612,29949,0
S612,29955,1
S612,44927,0
S612,63455,0
S612,45451,0
S612,53178,1
S612,60553,1
S612,53432,1
S612,53180,0
S612,53884,1
S612,61152,0
S612,53890,0
S612,53882,0
S612,47003,0
S612,46999,1
S612,62639,1
S612,47007,1
S612,48158,0
S612,47350,0
S612,47352,0
S612,61493,0
S612,20523,0
S612,20519,1
S612,35921,0
S612,35919,0
S612,35923,0
S612,26311,1
S612,26315,0
S612,26313,0
S612,30912,0
S612,26815,1
S612,60367,0
S612,41642,0
S612,33413,0
S612,30189,0
S612,26293,1
S612,60484,1
S612,33449,1
S612,60369,1
S612,41993,1
S613,33391,0
S613,30189,1
S613,58458,0
S613,35712,0
S613,29985,1
S613,41652,1
S613,60363,0
S613,42449,0
S613,33433,1
S613,30722,0
S613,53908,0
S613,53904,0
S613,53906,0
S613,56517,0
S613,54069,1
S613,61007,0
S613,54075,0
S613,54065,1
S613,52670,1
S613,52676,0
S613,52672,0
S613,52668,1
S613,62665,0
S613,53890,1
S613,53882,0
S613,54091,0
S613,20517,0
S613,20515,0
S613,20513,1
S613,41640,1
S613,41638,0
S613,41636,0
S613,26883,0
S613,26885,1
S613,42527,0
S613,45437,1
S613,50002,0
S613,63329,0
S613,45360,0
S613,51766,0
S613,44933,0
S614,63799,1
S614,63796,1
S614,54916,0
S614,48144,0
S614,35871,0
S614,35875,1
S614,59221,1
S614,56195,1
S614,61024,1
S614,56279,1
S614,46471,1
S614,46465,1
S614,52670,1
S614,61533,0
S614,52676,0
S614,52668,1
S614,63444,1
S614,50002,1
S614,44931,1
S614,29811,1
S614,30081,1
S614,45429,1
S614,42461,1
S614,27797,0
S614,60417,1
S614,29983,0
S614,30470,0
S614,30758,1
S614,32018,2
S614,59153,0
S614,41424,1
S614,42449,1
S614,36343,1
S614,36341,0
S614,36339,1
S614,33902,0
S614,33906,1
S614,34104,1
S614,32572,1
S614,34181,1
S614,35933,0
S615,51705,1
S615,51938,0
S615,51913,0
S615,51707,1
S615,53884,1
S615,62665,1
S615,53890,0
S615,53882,0
S615,54091,0
S615,61068,1
S615,61072,0
S615,54085,1
S615,51663,0
S615,51667,0
S615,51679,0
S615,56253,1
S615,43747,0
S615,44925,1
S615,62974,0
S615,43756,0
S615,63457,1
S615,29811,1
S615,29993,0
S615,32066,1
S615,35716,1
S615,42475,0
S615,22760,0
S615,30001,1
S615,42045,0
S615,60359,1
S615,60365,1
S615,60636,0
S615,26311,0
S615,26315,1
S615,26313,0
S615,37417,0
S615,37419,1
S615,37415,0
S615,33898,0
S615,33894,0
S615,33896,0
S616,49998,1
S616,63506,0
S616,45457,0
S616,43741,1
S616,51766,0
S616,63451,0
S616,62665,1
S616,53884,1
S616,53890,1
S616,53882,0
S616,54848,1
S616,61225,0
S616,61521,1
S616,52510,0
S616,52512,1
S616,52516,1
S616,52518,1
S616,63829,0
S616,51679,1
S616,51673,0
S616,51667,1
S616,51671,1
S616,25070,0
S616,22756,1
S616,22754,0
S616,34106,0
S616,42591,1
S616,35891,1
S616,37561,0
S616,32424,0
S616,32426,1
S616,33391,1
S616,42045,0
S616,29983,0
S616,41650,1
S616,30005,1
S616,41652,1
S616,42465,1
S616,30173,0
S616,32018,0
S616,33449,0
S617,30470,0
S617,30730,0
S617,30708,1
S617,26821,0
S617,60363,1
S617,22875,1
S617,42045,0
S617,42465,0
S617,30185,0
S617,30750,0
S617,28107,1
S617,35875,1
S617,35871,0
S617,56195,0
S617,52829,0
S617,52817,0
S617,52831,0
S617,52827,0
S617,63831,0
S617,47342,0
S617,46457,0
S617,56277,0
S617,53974,1
S617,54534,0
S617,63835,0
S617,53972,0
S617,43267,0
S617,44917,1
S617,43752,0
S617,62974,0
S617,49990,1
S617,45451,0
S617,32436,0
S617,32438,0
S617,32434,0
S617,35917,0
S617,35915,0
S617,20523,0
S617,20519,0
S617,20517,0
S617,20515,0
S618,23387,1
S618,33433,0
S618,28089,0
S618,29981,0
S618,29989,0
S618,42045,0
S618,60365,0
S618,42465,0
S618,30706,1
S618,26407,0
S618,46465,0
S618,46471,0
S618,46463,0
S618,61024,0
S618,51667,0
S618,51673,0
S618,51679,0
S618,51671,0
S618,46999,0
S618,62635,0
S618,47003,0
S618,47007,0
S618,63825,0
S618,63827,0
S618,54944,0
S618,63829,0
S618,34102,1
S618,35939,0
S618,63279,0
S618,35917,1
S618,35915,0
S618,33681,0
S618,33683,0
S618,35937,0
S618,35935,0
S618,50573,1
S618,63340,0
S618,30081,0
S618,44927,0
S618,44931,0
S618,30079,0
S619,42529,0
S619,35907,1
S619,37585,1
S619,26897,1
S619,26895,1
S619,26893,1
S619,31974,1
S619,31976,1
S619,32538,0
S619,45475,0
S619,63508,1
S619,46403,0
S619,46401,1
S619,43267,1
S619,63338,1
S619,33413,1
S619,42045,0
S619,29993,0
S619,26407,0
S619,41650,1
S619,23383,0
S619,22839,1
S619,30732,0
S619,42449,1
S619,58480,0
S619,54846,1
S619,61227,0
S619,54848,1
S619,61225,1
S619,52821,1
S619,52823,0
S619,61094,0
S619,61098,1
S619,54534,1
