,SID,ItemID,Seq,Resp
16385,400,29363,27,1
16386,400,29359,28,1
16387,400,29361,29,1
16388,400,29331,30,0
16389,400,29333,31,0
16390,400,29329,32,0
16391,400,31964,33,1
16392,400,30610,34,0
16393,400,25018,35,0
16394,400,24595,36,0
16395,400,27851,37,0
16396,400,27881,38,1
16397,400,13168,39,0
16398,400,32174,40,0
16399,400,23164,41,0
16400,401,29455,1,0
16401,401,29453,2,0
16402,401,30297,3,0
16403,401,26590,4,0
16404,401,26588,5,1
16405,401,26592,6,0
16406,401,28153,7,0
16407,401,28155,8,0
16408,401,28151,9,0
16409,401,46293,10,0
16410,401,47173,11,0
16411,401,47179,12,0
16412,401,63574,13,0
16413,401,51739,14,0
16414,401,50671,15,0
16415,401,50669,16,0
16416,401,36535,17,0
16417,401,36537,18,0
16418,401,36545,19,0
16419,401,36541,20,0
16420,401,41530,21,1
16421,401,42091,22,0
16422,401,29601,23,1
16423,401,42095,24,1
16424,401,41474,25,1
16425,401,29269,26,0
16426,401,16531,27,1
16427,401,32120,28,0
16428,401,26373,29,0
16429,401,22508,30,0
16430,401,30794,31,0
16431,401,42277,32,1
16432,401,58976,33,1
16433,401,33687,34,0
16434,401,51420,35,0
16435,401,51440,36,0
16436,401,61627,37,0
16437,401,63162,38,0
16438,401,36703,39,0
16439,401,51524,40,0
16440,401,36911,41,0
16441,402,49013,1,0
16442,402,49017,2,0
16443,402,49007,3,0
16444,402,49011,4,0
16445,402,41550,5,0
16446,402,42117,6,0
16447,402,45984,7,0
16448,402,42111,8,0
16449,402,47833,9,0
16450,402,47821,10,0
16451,402,47819,11,1
16452,402,42531,12,0
16453,402,42535,13,0
16454,402,42533,14,0
16455,402,42541,15,0
16456,402,29663,16,1
16457,402,35272,17,0
16458,402,29839,18,0
16459,402,16575,19,0
16460,402,15908,20,0
16461,402,27771,21,1
16462,402,20543,22,0
16463,402,31744,23,1
16464,402,43456,24,0
16465,402,63152,25,0
16466,402,33601,26,0
16467,402,31932,27,1
16468,402,42277,28,1
16469,402,33537,29,0
16470,402,33581,30,0
16471,402,58417,31,1
16472,402,62964,32,0
16473,402,35995,33,0
16474,402,35997,34,1
16475,402,26731,35,0
16476,402,26727,36,0
16477,402,27973,37,1
16478,402,27971,38,0
16479,402,27969,39,0
16480,402,35486,40,0
16481,402,37369,41,0
16482,403,41408,1,0
16483,403,36703,2,0
16484,403,51448,3,0
16485,403,36721,4,0
16486,403,58417,5,1
16487,403,51430,6,1
16488,403,33537,7,0
16489,403,36917,8,0
16490,403,63152,9,0
16491,403,62935,10,0
16492,403,27749,11,0
16493,403,21222,12,0
16494,403,15908,13,0
16495,403,14924,14,0
16496,403,27745,15,1
16497,403,16527,16,1
16498,403,26739,17,0
16499,403,26737,18,0
16500,403,26741,19,0
16501,403,26856,20,0
16502,403,26858,21,0
16503,403,26860,22,0
16504,403,30924,23,0
16505,403,30920,24,1
16506,403,30922,25,0
16507,403,37395,26,0
16508,403,41630,27,0
16509,403,37387,28,0
16510,403,37385,29,0
16511,403,50319,30,0
16512,403,50323,31,0
16513,403,48777,32,1
16514,403,43607,33,0
16515,403,42083,34,0
16516,403,12819,35,1
16517,403,42073,36,0
16518,403,42077,37,0
16519,403,43518,38,0
16520,403,43531,39,1
16521,403,49127,40,0
16522,403,58694,41,0
16523,404,24879,1,0
16524,404,30816,2,0
16525,404,36813,3,0
16526,404,22409,4,0
16527,404,14924,5,0
16528,404,15986,6,0
16529,404,50988,7,1
16530,404,50984,8,0
16531,404,50986,9,0
16532,404,26716,10,0
16533,404,26710,11,1
16534,404,27995,12,0
16535,404,27997,13,0
16536,404,50309,14,1
16537,404,50311,15,0
16538,404,50307,16,1
16539,404,50303,17,0
16540,404,62687,18,0
16541,404,41766,19,1
16542,404,48593,20,0
16543,404,41762,21,0
16544,404,27657,22,1
16545,404,26588,23,0
16546,404,26590,24,0
16547,404,26592,25,0
16548,404,29359,26,1
16549,404,29363,27,0
16550,404,29361,28,0
16551,404,36421,29,1
16552,404,29787,30,1
16553,404,31764,31,0
16554,404,51681,32,0
16555,404,36691,33,0
16556,404,51410,34,0
16557,404,20169,35,0
16558,404,51522,36,0
16559,404,14567,37,1
16560,404,33635,38,1
16561,404,60387,39,1
16562,404,59024,40,0
16563,404,58947,41,0
16564,405,20273,1,0
16565,405,60559,2,1
16566,405,31744,3,0
16567,405,51298,4,0
16568,405,33635,5,0
16569,405,36721,6,0
16570,405,33537,7,0
16571,405,34010,8,0
16572,405,63168,9,0
16573,405,30840,10,0
16574,405,58675,11,0
16575,405,42127,12,0
16576,405,42121,13,0
16577,405,42125,14,0
16578,405,47244,15,0
16579,405,45326,16,0
16580,405,45322,17,0
16581,405,47246,18,0
16582,405,48719,19,0
16583,405,48729,20,0
16584,405,42737,21,0
16585,405,45186,22,0
16586,405,42739,23,0
16587,405,49035,24,0
16588,405,50289,25,0
16589,405,29663,26,1
16590,405,27973,27,0
16591,405,27969,28,0
16592,405,27971,29,0
16593,405,26669,30,1
16594,405,26671,31,1
16595,405,29297,32,0
16596,405,29295,33,0
16597,405,29293,34,0
16598,405,27937,35,0
16599,405,24883,36,0
16600,405,14388,37,0
16601,405,35152,38,0
16602,405,27737,39,0
16603,405,35272,40,0
16604,405,31968,41,1
16605,406,26716,1,0
16606,406,27997,2,0
16607,406,26712,3,1
16608,406,27995,4,0
16609,406,49159,5,0
16610,406,50691,6,0
16611,406,49163,7,0
16612,406,49161,8,0
16613,406,49191,9,1
16614,406,42095,10,0
16615,406,29601,11,0
16616,406,41530,12,1
16617,406,42091,13,0
16618,406,41750,14,1
16619,406,41740,15,1
16620,406,41742,16,0
16621,406,23148,17,0
16622,406,30614,18,1
16623,406,26373,19,0
16624,406,35148,20,0
16625,406,35283,21,0
16626,406,16559,22,1
16627,406,26767,23,0
16628,406,29397,24,1
16629,406,26770,25,0
16630,406,30205,26,0
16631,406,26594,27,1
16632,406,26596,28,0
16633,406,29885,29,1
16634,406,29881,30,0
16635,406,29887,31,0
16636,406,58947,32,0
16637,406,41468,33,0
16638,406,33635,34,1
16639,406,43459,35,0
16640,406,51454,36,0
16641,406,62377,37,0
16642,406,20173,38,0
16643,406,58417,39,0
16644,406,63166,40,1
16645,406,33611,41,0
16646,407,37217,1,1
16647,407,43624,2,0
16648,407,37211,3,0
16649,407,37209,4,0
16650,407,41476,5,0
16651,407,41470,6,0
16652,407,41484,7,0
16653,407,41482,8,1
16654,407,41766,9,0
16655,407,48593,10,0
16656,407,62687,11,0
16657,407,41758,12,0
16658,407,58655,13,0
16659,407,41530,14,0
16660,407,42095,15,0
16661,407,42091,16,0
16662,407,25220,17,0
16663,407,25046,18,0
16664,407,25044,19,0
16665,407,29297,20,0
16666,407,29293,21,0
16667,407,29295,22,0
16668,407,28153,23,0
16669,407,28155,24,0
16670,407,28151,25,0
16671,407,35309,26,1
16672,407,32170,27,0
16673,407,15376,28,0
16674,407,13174,29,1
16675,407,29669,30,0
16676,407,26530,31,0
16677,407,49867,32,0
16678,407,51388,33,0
16679,407,41468,34,0
16680,407,31932,35,0
16681,407,63162,36,1
16682,407,33653,37,0
16683,407,42279,38,0
16684,407,33613,39,0
16685,407,59004,40,0
16686,407,58960,41,0
16687,408,43273,1,0
16688,408,51420,2,0
16689,408,51490,3,1
16690,408,33623,4,1
16691,408,43543,5,0
16692,408,58419,6,1
16693,408,42057,7,0
16694,408,33651,8,1
16695,408,62401,9,0
16696,408,62353,10,0
16697,408,58653,11,0
16698,408,12819,12,0
16699,408,42079,13,0
16700,408,42083,14,0
16701,408,48753,15,0
16702,408,48757,16,0
16703,408,48759,17,0
16704,408,48761,18,1
16705,408,45596,19,0
16706,408,60845,20,0
16707,408,48191,21,0
16708,408,48193,22,0
16709,408,29663,23,1
16710,408,26253,24,0
16711,408,27657,25,0
16712,408,58694,26,0
16713,408,26592,27,0
16714,408,26590,28,0
16715,408,26588,29,0
16716,408,29833,30,0
16717,408,29831,31,0
16718,408,29835,32,0
16719,408,25257,33,0
16720,408,25255,34,0
16721,408,25259,35,0
16722,408,36813,36,0
16723,408,30800,37,1
16724,408,22409,38,0
16725,408,22512,39,0
16726,408,29717,40,1
16727,408,48531,41,1
16728,409,29673,1,0
16729,409,32118,2,1
16730,409,35295,3,0
16731,409,29669,4,1
16732,409,22409,5,0
16733,409,32170,6,0
16734,409,27935,7,0
16735,409,29931,8,0
16736,409,27937,9,0
16737,409,29849,10,0
16738,409,29305,11,0
16739,409,29307,12,0
16740,409,26671,13,0
16741,409,26669,14,1
16742,409,26767,15,0
16743,409,49839,16,1
16744,409,51681,17,1
16745,409,41270,18,0
16746,409,36353,19,0
16747,409,20027,20,0
16748,409,62459,21,0
16749,409,30464,22,1
16750,409,61182,23,0
16751,409,22896,24,0
16752,409,58964,25,0
16753,409,45604,26,0
16754,409,60853,27,0
16755,409,45606,28,1
16756,409,60856,29,1
16757,409,42117,30,0
16758,409,42111,31,0
16759,409,45988,32,0
16760,409,29601,33,0
16761,409,42095,34,0
16762,409,41530,35,1
16763,409,42091,36,1
16764,409,48759,37,1
16765,409,48761,38,0
16766,409,48753,39,0
16767,409,48757,40,1
16768,409,37779,41,0
16769,410,27905,1,0
16770,410,30209,2,0
16771,410,27903,3,0
16772,410,26856,4,1
16773,410,26860,5,1
16774,410,26858,6,0
16775,410,28153,7,0
16776,410,28151,8,1
16777,410,28155,9,1
16778,410,25463,10,0
16779,410,32178,11,1
16780,410,33573,12,0
16781,410,15906,13,0
16782,410,30816,14,0
16783,410,32130,15,0
16784,410,51681,16,1
16785,410,51524,17,0
16786,410,46885,18,1
16787,410,41514,19,0
16788,410,19969,20,0
16789,410,20273,21,0
16790,410,31940,22,0
16791,410,59191,23,0
16792,410,60888,24,0
16793,410,63162,25,1
16794,410,63264,26,0
16795,410,63266,27,0
16796,410,49043,28,1
16797,410,49031,29,0
16798,410,63633,30,0
16799,410,49199,31,0
16800,410,49203,32,0
16801,410,49197,33,0
16802,410,42535,34,0
16803,410,42541,35,0
16804,410,42539,36,0
16805,410,42531,37,0
16806,410,29601,38,1
16807,410,41530,39,1
16808,410,42091,40,0
16809,410,42095,41,1
16810,411,54880,1,0
16811,411,54878,2,0
16812,411,54872,3,0
16813,411,54874,4,0
16814,411,58669,5,0
16815,411,58667,6,0
16816,411,41536,7,1
16817,411,41546,8,0
16818,411,52606,9,0
16819,411,50526,10,0
16820,411,50289,11,1
16821,411,29663,12,1
16822,411,27657,13,0
16823,411,26253,14,0
16824,411,29601,15,0
16825,411,41530,16,0
16826,411,15906,17,1
16827,411,13064,18,0
16828,411,30855,19,0
16829,411,35277,20,0
16830,411,35309,21,0
16831,411,33573,22,0
16832,411,44901,23,0
16833,411,51334,24,0
16834,411,49839,25,1
16835,411,36679,26,0
16836,411,33234,27,0
16837,411,58203,28,0
16838,411,14569,29,1
16839,411,60389,30,0
16840,411,19947,31,1
16841,411,61122,32,0
16842,411,29359,33,0
16843,411,29363,34,0
16844,411,29361,35,0
16845,411,28103,36,0
16846,411,28105,37,0
16847,411,28101,38,0
16848,411,30209,39,1
16849,411,27905,40,0
16850,411,27903,41,0
16851,412,63624,1,0
16852,412,50712,2,0
16853,412,50718,3,0
16854,412,50716,4,1
16855,412,58984,5,1
16856,412,42291,6,0
16857,412,42289,7,0
16858,412,48555,8,0
16859,412,58694,9,0
16860,412,43525,10,0
16861,412,43531,11,1
16862,412,43607,12,0
16863,412,58849,13,0
16864,412,42247,14,0
16865,412,51923,15,0
16866,412,41482,16,0
16867,412,25301,17,1
16868,412,26663,18,0
16869,412,36421,19,0
16870,412,31764,20,0
16871,412,29787,21,1
16872,412,25220,22,0
16873,412,25046,23,0
16874,412,25044,24,0
16875,412,26739,25,0
16876,412,21893,26,0
16877,412,51296,27,0
16878,412,51334,28,1
16879,412,36681,29,0
16880,412,58572,30,0
16881,412,20173,31,0
16882,412,31932,32,0
16883,412,36327,33,0
16884,412,61047,34,0
16885,412,63168,35,0
16886,412,21267,36,0
16887,412,13154,37,0
16888,412,30800,38,0
16889,412,20525,39,0
16890,412,14438,40,1
16891,412,20531,41,0
16892,413,49867,1,0
16893,413,20167,2,0
16894,413,51404,3,0
16895,413,30520,4,0
16896,413,36691,5,1
16897,413,58542,6,0
16898,413,21886,7,0
16899,413,62421,8,0
16900,413,58417,9,1
16901,413,31814,10,1
16902,413,15902,11,1
16903,413,22468,12,1
16904,413,32178,13,0
16905,413,20543,14,0
16906,413,32118,15,0
16907,413,16038,16,1
16908,413,29885,17,1
16909,413,29887,18,1
16910,413,29881,19,1
16911,413,30920,20,1
16912,413,30922,21,0
16913,413,30924,22,0
16914,413,26596,23,0
16915,413,30205,24,0
16916,413,26594,25,0
16917,413,49031,26,0
16918,413,63264,27,0
16919,413,49043,28,0
16920,413,63266,29,0
16921,413,41762,30,0
16922,413,62687,31,0
16923,413,41766,32,0
16924,413,41758,33,1
16925,413,63604,34,0
16926,413,47306,35,0
16927,413,47310,36,1
16928,413,47304,37,0
16929,413,47915,38,0
16930,413,47919,39,0
16931,413,47917,40,1
16932,413,27657,41,0
16933,414,48531,1,1
16934,414,35291,2,0
16935,414,30857,3,0
16936,414,23148,4,0
16937,414,15908,5,0
16938,414,23164,6,1
16939,414,29415,7,0
16940,414,29413,8,1
16941,414,26899,9,1
16942,414,28119,10,1
16943,414,26901,11,0
16944,414,37369,12,0
16945,414,35486,13,1
16946,414,30205,14,1
16947,414,26594,15,0
16948,414,36559,16,0
16949,414,36553,17,1
16950,414,36549,18,0
16951,414,36569,19,1
16952,414,41762,20,0
16953,414,62687,21,0
16954,414,41766,22,1
16955,414,41758,23,0
16956,414,50710,24,0
16957,414,63624,25,0
16958,414,50716,26,0
16959,414,50708,27,0
16960,414,29601,28,1
16961,414,42095,29,0
16962,414,41530,30,1
16963,414,42091,31,1
16964,414,51681,32,1
16965,414,21878,33,1
16966,414,46018,34,0
16967,414,32080,35,1
16968,414,63168,36,1
16969,414,20027,37,0
16970,414,41388,38,0
16971,414,14567,39,0
16972,414,27513,40,0
16973,414,58960,41,1
16974,415,41987,1,0
16975,415,43375,2,0
16976,415,12442,3,0
16977,415,41983,4,0
16978,415,58655,5,0
16979,415,29601,6,0
16980,415,41530,7,1
16981,415,58657,8,0
16982,415,37215,9,0
16983,415,37209,10,0
16984,415,37217,11,0
16985,415,37211,12,0
16986,415,29663,13,0
16987,415,27657,14,0
16988,415,26259,15,0
16989,415,26255,16,0
16990,415,26860,17,0
16991,415,26856,18,0
16992,415,26858,19,0
16993,415,30205,20,1
16994,415,26594,21,0
16995,415,26596,22,0
16996,415,26767,23,0
16997,415,26770,24,0
16998,415,29397,25,0
16999,415,29705,26,0
17000,415,23152,27,0
17001,415,27759,28,0
17002,415,16040,29,0
17003,415,22409,30,0
17004,415,12761,31,1
17005,415,63172,32,1
17006,415,58417,33,0
17007,415,51440,34,0
17008,415,36329,35,0
17009,415,33631,36,0
17010,415,41514,37,0
17011,415,44901,38,0
17012,415,51322,39,0
17013,415,30600,40,0
17014,415,62941,41,0
17015,416,16038,1,1
17016,416,26373,2,1
17017,416,12763,3,0
17018,416,35321,4,0
17019,416,35148,5,0
17020,416,15906,6,0
17021,416,26741,7,0
17022,416,26737,8,0
17023,416,26739,9,0
17024,416,29361,10,0
17025,416,29363,11,0
17026,416,29359,12,1
17027,416,29397,13,0
17028,416,26767,14,0
17029,416,26770,15,1
17030,416,33651,16,1
17031,416,43456,17,0
17032,416,49841,18,0
17033,416,14535,19,0
17034,416,33529,20,0
17035,416,58976,21,2
17036,416,58591,22,0
17037,416,19947,23,0
17038,416,20033,24,1
17039,416,60593,25,1
17040,416,41480,26,0
17041,416,41486,27,1
17042,416,41478,28,0
17043,416,41474,29,1
17044,416,47244,30,0
17045,416,63389,31,0
17046,416,45322,32,0
17047,416,45326,33,0
17048,416,37779,34,1
17049,416,37771,35,0
17050,416,37803,36,0
17051,416,41814,37,0
17052,416,41812,38,0
17053,416,41816,39,0
17054,416,41750,40,0
17055,416,41740,41,1
17056,417,29855,1,0
17057,417,30857,2,0
17058,417,23152,3,1
17059,417,16479,4,0
17060,417,15906,5,1
17061,417,36813,6,0
17062,417,20265,7,1
17063,417,31744,8,0
17064,417,61623,9,1
17065,417,46885,10,1
17066,417,41388,11,0
17067,417,20163,12,1
17068,417,63168,13,2
17069,417,33687,14,0
17070,417,51522,15,0
17071,417,62435,16,0
17072,417,43525,17,1
17073,417,43531,18,0
17074,417,58694,19,0
17075,417,43518,20,0
17076,417,41816,21,0
17077,417,41814,22,1
17078,417,41810,23,0
17079,417,41808,24,0
17080,417,51077,25,0
17081,417,60970,26,1
17082,417,51079,27,0
17083,417,36551,28,1
17084,417,51739,29,0
17085,417,29601,30,1
17086,417,41530,31,1
17087,417,42095,32,0
17088,417,26856,33,1
17089,417,26860,34,0
17090,417,26858,35,0
17091,417,28119,36,1
17092,417,26899,37,0
17093,417,26901,38,0
17094,417,25257,39,1
17095,417,25255,40,1
17096,417,25259,41,1
17097,418,51490,1,0
17098,418,63168,2,0
17099,418,51396,3,1
17100,418,32006,4,0
17101,418,36721,5,0
17102,418,22896,6,0
17103,418,43550,7,0
17104,418,31828,8,0
17105,418,62339,9,0
17106,418,33220,10,1
17107,418,29833,11,0
17108,418,29831,12,0
17109,418,29835,13,0
17110,418,26499,14,0
17111,418,26495,15,0
17112,418,26497,16,0
17113,418,28153,17,0
17114,418,28155,18,0
17115,418,28151,19,0
17116,418,29873,20,0
17117,418,27763,21,0
17118,418,30802,22,0
17119,418,15906,23,0
17120,418,29841,24,0
17121,418,23215,25,0
17122,418,41778,26,0
17123,418,62683,27,0
17124,418,41750,28,0
17125,418,41742,29,0
17126,418,48759,30,0
17127,418,48761,31,0
17128,418,48765,32,0
17129,418,48757,33,1
17130,418,47919,34,0
17131,418,47915,35,0
17132,418,47917,36,1
17133,418,63101,37,0
17134,418,50699,38,1
17135,418,41530,39,0
17136,418,42091,40,0
17137,418,29601,41,0
17138,419,37217,1,0
17139,419,58872,2,0
17140,419,37215,3,1
17141,419,43624,4,1
17142,419,63270,5,0
17143,419,63272,6,0
17144,419,44180,7,0
17145,419,46291,8,0
17146,419,37609,9,0
17147,419,37601,10,1
17148,419,37605,11,0
17149,419,37599,12,0
17150,419,37771,13,0
17151,419,37779,14,0
17152,419,37775,15,0
17153,419,62689,16,1
17154,419,37367,17,1
17155,419,35480,18,0
17156,419,35482,19,0
17157,419,29817,20,0
17158,419,29815,21,1
17159,419,30550,22,0
17160,419,26513,23,1
17161,419,26509,24,1
17162,419,26511,25,0
17163,419,51334,26,1
17164,419,43273,27,0
17165,419,33623,28,1
17166,419,33234,29,1
17167,419,19949,30,0
17168,419,42059,31,1
17169,419,58542,32,0
17170,419,27513,33,1
17171,419,42109,34,0
17172,419,58976,35,1
17173,419,21267,36,0
17174,419,32174,37,0
17175,419,29677,38,1
17176,419,23166,39,0
17177,419,24875,40,0
17178,419,27763,41,1
17179,420,41460,1,0
17180,420,41464,2,0
17181,420,41456,3,0
17182,420,41462,4,1
17183,420,43375,5,0
17184,420,41987,6,0
17185,420,41983,7,0
17186,420,41981,8,0
17187,420,26339,9,0
17188,420,26353,10,0
17189,420,26335,11,0
17190,420,26331,12,0
17191,420,58655,13,0
17192,420,29601,14,0
17193,420,41530,15,1
17194,420,42093,16,0
17195,420,31946,17,0
17196,420,58976,18,1
17197,420,45934,19,0
17198,420,62949,20,0
17199,420,46014,21,0
17200,420,62419,22,0
17201,420,46395,23,1
17202,420,21886,24,1
17203,420,36331,25,0
17204,420,43634,26,0
17205,420,20527,27,0
17206,420,29667,28,1
17207,420,30820,29,0
17208,420,23174,30,0
17209,420,22502,31,0
17210,420,30802,32,0
17211,420,26357,33,0
17212,420,21862,34,1
17213,420,29297,35,0
17214,420,29295,36,0
17215,420,29293,37,0
17216,420,26856,38,0
17217,420,26860,39,0
17218,420,26858,40,0
17219,420,29833,41,1
17220,421,13172,1,0
17221,421,32118,2,0
17222,421,35313,3,0
17223,421,16407,4,1
17224,421,27737,5,1
17225,421,12763,6,0
17226,421,37369,7,0
17227,421,35486,8,1
17228,421,36421,9,1
17229,421,31764,10,0
17230,421,29787,11,0
17231,421,26594,12,0
17232,421,26596,13,0
17233,421,30205,14,0
17234,421,29363,15,1
17235,421,20165,16,0
17236,421,53922,17,0
17237,421,33625,18,0
17238,421,31744,19,0
17239,421,31824,20,0
17240,421,33687,21,0
17241,421,20025,22,0
17242,421,33220,23,2
17243,421,58417,24,2
17244,421,62431,25,1
17245,421,63633,26,0
17246,421,49203,27,0
17247,421,49197,28,0
17248,421,49193,29,1
17249,421,53059,30,0
17250,421,53053,31,0
17251,421,53061,32,0
17252,421,41726,33,0
17253,421,47306,34,1
17254,421,47310,35,0
17255,421,47308,36,1
17256,421,50685,37,0
17257,421,42117,38,0
17258,421,45988,39,0
17259,421,42111,40,0
17260,421,42095,41,0
17261,422,45604,1,1
17262,422,45606,2,0
17263,422,60853,3,0
17264,422,45602,4,0
17265,422,50986,5,1
17266,422,50988,6,0
17267,422,50984,7,0
17268,422,48759,8,0
17269,422,48753,9,1
17270,422,48763,10,0
17271,422,48761,11,1
17272,422,58694,12,0
17273,422,43531,13,1
17274,422,41742,14,0
17275,422,41750,15,1
17276,422,41740,16,0
17277,422,20533,17,0
17278,422,29707,18,0
17279,422,24639,19,0
17280,422,24875,20,0
17281,422,35287,21,0
17282,422,20531,22,1
17283,422,51430,23,0
17284,422,36353,24,0
17285,422,60389,25,0
17286,422,21878,26,1
17287,422,33523,27,0
17288,422,62893,28,1
17289,422,58425,29,0
17290,422,21893,30,0
17291,422,43636,31,0
17292,422,62945,32,1
17293,422,29363,33,1
17294,422,29361,34,1
17295,422,29359,35,1
17296,422,29407,36,1
17297,422,29409,37,0
17298,422,29411,38,0
17299,422,26590,39,0
17300,422,26588,40,0
17301,422,26592,41,1
17302,423,33573,1,0
17303,423,14438,2,0
17304,423,48531,3,0
17305,423,23148,4,0
17306,423,27849,5,0
17307,423,20545,6,0
17308,423,43459,7,0
17309,423,62891,8,0
17310,423,51334,9,1
17311,423,20273,10,0
17312,423,42279,11,0
17313,423,27513,12,0
17314,423,41514,13,0
17315,423,42059,14,0
17316,423,36679,15,0
17317,423,59187,16,0
17318,423,26509,17,0
17319,423,26513,18,0
17320,423,26511,19,0
17321,423,26497,20,0
17322,423,26499,21,0
17323,423,26495,22,0
17324,423,29359,23,0
17325,423,29363,24,0
17326,423,29361,25,1
17327,423,49053,26,0
17328,423,63270,27,0
17329,423,46291,28,0
17330,423,44180,29,0
17331,423,47919,30,1
17332,423,47915,31,0
17333,423,63101,32,0
17334,423,47917,33,0
17335,423,50974,34,0
17336,423,60769,35,0
17337,423,60771,36,0
17338,423,41766,37,0
17339,423,41758,38,0
17340,423,41762,39,0
17341,423,48593,40,0
17342,423,41530,41,0
17343,424,59187,1,1
17344,424,32002,2,0
17345,424,45934,3,0
17346,424,20163,4,0
17347,424,31940,5,0
17348,424,42059,6,1
17349,424,51524,7,0
17350,424,20169,8,0
17351,424,62403,9,1
17352,424,58960,10,2
17353,424,28155,11,0
17354,424,28151,12,0
17355,424,28153,13,0
17356,424,29409,14,1
17357,424,29407,15,1
17358,424,29411,16,1
17359,424,26357,17,0
17360,424,21862,18,0
17361,424,29881,19,1
17362,424,32130,20,0
17363,424,22514,21,0
17364,424,23219,22,0
17365,424,22395,23,0
17366,424,25459,24,0
17367,424,29669,25,1
17368,424,48555,26,0
17369,424,58984,27,0
17370,424,42291,28,0
17371,424,42295,29,0
17372,424,51071,30,0
17373,424,51069,31,0
17374,424,51055,32,0
17375,424,50708,33,0
17376,424,63624,34,0
17377,424,50716,35,0
17378,424,50712,36,0
17379,424,41726,37,0
17380,424,43525,38,0
17381,424,43531,39,0
17382,424,58694,40,1
17383,424,42095,41,1
17384,425,26329,1,1
17385,425,26335,2,1
17386,425,26339,3,1
17387,425,26353,4,1
17388,425,46943,5,0
17389,425,43607,6,0
17390,425,58849,7,1
17391,425,50697,8,0
17392,425,50699,9,1
17393,425,50695,10,0
17394,425,63622,11,0
17395,425,42435,12,1
17396,425,41740,13,1
17397,425,41750,14,0
17398,425,41742,15,1
17399,425,41766,16,0
17400,425,29307,17,0
17401,425,29849,18,1
17402,425,29305,19,0
17403,425,29409,20,1
17404,425,29407,21,1
17405,425,29411,22,0
17406,425,30205,23,0
17407,425,26596,24,1
17408,425,26594,25,0
17409,425,23215,26,0
17410,425,32118,27,0
17411,425,23166,28,0
17412,425,13158,29,0
17413,425,26371,30,0
17414,425,35142,31,1
17415,425,51454,32,1
17416,425,52628,33,0
17417,425,43636,34,0
17418,425,58417,35,1
17419,425,22893,36,0
17420,425,59191,37,1
17421,425,19947,38,1
17422,425,58437,39,0
17423,425,33521,40,1
17424,425,20265,41,0
17425,426,37217,1,1
17426,426,58872,2,0
17427,426,37209,3,1
17428,426,43624,4,0
17429,426,42431,5,0
17430,426,42435,6,0
17431,426,42427,7,0
17432,426,42433,8,0
17433,426,26331,9,0
17434,426,26353,10,0
17435,426,26333,11,0
17436,426,26329,12,0
17437,426,37775,13,0
17438,426,37803,14,0
17439,426,37779,15,1
17440,426,37771,16,0
17441,426,22427,17,0
17442,426,32120,18,0
17443,426,25463,19,0
17444,426,16040,20,0
17445,426,30626,21,0
17446,426,35291,22,0
17447,426,27579,23,0
17448,426,30137,24,0
17449,426,30139,25,0
17450,426,26741,26,0
17451,426,26737,27,0
17452,426,26739,28,0
17453,426,29887,29,0
17454,426,29885,30,1
17455,426,29881,31,0
17456,426,21893,32,0
17457,426,51298,33,1
17458,426,60888,34,1
17459,426,30840,35,0
17460,426,31744,36,0
17461,426,33234,37,1
17462,426,41468,38,0
17463,426,33631,39,0
17464,426,21849,40,1
17465,426,63721,41,0
17466,427,28155,1,1
17467,427,28151,2,1
17468,427,28153,3,0
17469,427,25255,4,0
17470,427,25257,5,0
17471,427,25259,6,0
17472,427,27937,7,1
17473,427,27935,8,0
17474,427,29931,9,0
17475,427,51404,10,1
17476,427,51388,11,1
17477,427,33232,12,0
17478,427,33533,13,0
17479,427,63162,14,0
17480,427,58193,15,0
17481,427,41514,16,0
17482,427,33593,17,0
17483,427,33619,18,0
17484,427,36721,19,0
17485,427,41814,20,0
17486,427,41810,21,0
17487,427,41812,22,0
17488,427,41808,23,0
17489,427,42295,24,0
17490,427,58984,25,0
17491,427,42293,26,0
17492,427,42291,27,0
17493,427,63272,28,0
17494,427,48039,29,0
17495,427,44180,30,0
17496,427,46291,31,0
17497,427,63033,32,0
17498,427,50289,33,0
17499,427,41740,34,0
17500,427,41742,35,0
17501,427,16537,36,0
17502,427,30634,37,1
17503,427,21228,38,0
17504,427,24595,39,0
17505,427,14438,40,0
17506,427,30614,41,1
17507,428,35300,1,0
17508,428,35283,2,0
17509,428,27751,3,0
17510,428,25463,4,0
17511,428,14446,5,0
17512,428,23166,6,0
17513,428,33220,7,0
17514,428,62447,8,0
17515,428,51276,9,0
17516,428,51298,10,0
17517,428,33647,11,0
17518,428,62930,12,0
17519,428,19951,13,0
17520,428,42283,14,0
17521,428,36911,15,1
17522,428,41512,16,0
17523,428,45606,17,0
17524,428,45604,18,0
17525,428,60853,19,0
17526,428,60856,20,0
17527,428,43375,21,0
17528,428,43373,22,0
17529,428,41983,23,1
17530,428,41987,24,0
17531,428,48697,25,0
17532,428,48695,26,0
17533,428,48709,27,0
17534,428,48711,28,0
17535,428,41766,29,1
17536,428,41758,30,0
17537,428,41768,31,1
17538,428,48593,32,0
17539,428,30205,33,0
17540,428,26594,34,1
17541,428,26596,35,0
17542,428,29931,36,0
17543,428,27935,37,0
17544,428,27937,38,0
17545,428,25020,39,1
17546,428,25018,40,1
17547,428,29409,41,0
17548,429,29395,1,0
17549,429,29393,2,1
